matchId;date;tournamentId;tournamentName;tournamentCategory;surface;tournamentCountry;roundId;draw;result;resultStatusDesc;winnerId;winnerEntry;winnerSeed;winnerName;winnerCountry;loserId;loserEntry;loserSeed;loserName;loserCountry
1147318596;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;7-5 6-3;;800318254;DA;1;Erina Hayashi;JPN;800747604;WC;;Justine Leong;HKG
1147318597;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-0 6-1;;800437444;DA;11;Sakura Hondo;JPN;800398821;WC;;Avril Look;HKG
1147318598;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-0 6-4;;800410405;DA;2;Mai Hontama;JPN;800399802;DA;;Himari Sato;JPN
1147318599;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-3 6-1;;800434497;DA;9;Naho Sato;JPN;800315566;DA;;Man Ying Maggie Ng;HKG
1147318600;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-0;;800362895;DA;3;Wushuang Zheng;CHN;800293318;DA;;Dan Ni Wang;CHN
1147318601;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-3 6-2;;800335108;DA;16;Kanako Morisaki;JPN;800504636;DA;;Anchisa Chanta;THA
1147318602;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-4 6-3;;800439388;DA;4;YeXin Ma;CHN;800398820;WC;;Wing Ka Lin;HKG
1147318603;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-0;;800413152;DA;;Mei Yamaguchi;JPN;800400825;DA;13;Zhibek Kulambayeva;KAZ
1147318604;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;4-6 6-2 10-5;;800158183;DA;5;Olga Doroshina;RUS;800492423;DA;;Supapitch Kuearum;THA
1147318605;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-3;;800348577;DA;14;Ying Zhang;CHN;800402348;WC;;Venia Yeung;HKG
1147318606;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-3 6-3;;800316196;DA;;Kwan Yau Ng;HKG;800272958;DA;6;Miyabi Inoue;JPN
1147318607;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;2-6 6-4 10-6;;800244065;DA;;Ling Zhang;HKG;800158694;DA;12;Emily Fanning;NZL
1147318608;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;7-5 6-0;;800451891;DA;7;Moyuka Uchijima;JPN;800244646;DA;;Ashmitha Easwaramurthi;IND
1147318609;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-3 6-4;;800466142;DA;;Funa Kozaki;JPN;800388656;DA;15;Siqi Cao;CHN
1147318610;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-1;;800452102;DA;8;Sohyun Park;KOR;800284381;WC;;Yan-Tung Ki;HKG
1147318611;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;7-6(4) 7-5;;800253133;DA;;Ayumi Morita;JPN;800399886;DA;10;Elena Malygina;EST
1147318588;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-4 6-3;;800437444;DA;11;Sakura Hondo;JPN;800318254;DA;1;Erina Hayashi;JPN
1147318589;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-3 6-3;;800410405;DA;2;Mai Hontama;JPN;800434497;DA;9;Naho Sato;JPN
1147318590;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;7-5 6-2;;800362895;DA;3;Wushuang Zheng;CHN;800335108;DA;16;Kanako Morisaki;JPN
1147318591;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-2 6-7(5) 10-5;;800413152;DA;;Mei Yamaguchi;JPN;800439388;DA;4;YeXin Ma;CHN
1147318592;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-7(5) 6-1 10-5;;800158183;DA;5;Olga Doroshina;RUS;800348577;DA;14;Ying Zhang;CHN
1147318593;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-3 6-4;;800316196;DA;;Kwan Yau Ng;HKG;800244065;DA;;Ling Zhang;HKG
1147318594;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;2-6 6-2 10-6;;800466142;DA;;Funa Kozaki;JPN;800451891;DA;7;Moyuka Uchijima;JPN
1147318595;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-3 6-3;;800253133;DA;;Ayumi Morita;JPN;800452102;DA;8;Sohyun Park;KOR
1147318572;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-0 6-3;;800311256;DA;1;Lin Zhu;CHN;800315563;WC;;Eudice Chong;HKG
1147318573;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 3-6 7-5;;800413152;Q;;Mei Yamaguchi;JPN;800220320;DA;;Lucie Hradecka;CZE
1147318574;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;7-5 6-1;;800437444;Q;;Sakura Hondo;JPN;800466142;Q;;Funa Kozaki;JPN
1147318575;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 7-5;;800272994;DA;6;Reka Luca Jani;HUN;800316196;Q;;Kwan Yau Ng;HKG
1147318576;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;3-6 6-4 6-3;;800311558;DA;3;Barbora Krejcikova;CZE;800366955;DA;;Sofya Lansere;RUS
1147318577;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-0 6-7(5) 6-4;;800410405;Q;;Mai Hontama;JPN;800284380;WC;;Ho Ching Wu;HKG
1147318578;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-2 4-6 6-4;;800337472;DA;;Harmony Tan;FRA;800253133;Q;;Ayumi Morita;JPN
1147318579;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-7(5) 7-6(1) 6-4;;800273813;DA;8;Nuria Parrizas-Diaz;ESP;800418572;DA;;Hanyu Guo;CHN
1147318580;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-4 6-2;;800311734;DA;;Fang Ying Xun;CHN;800263219;DA;5;Xinyun Han;CHN
1147318581;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 6-2;;800332324;DA;;Xiaodi You;CHN;800292882;DA;;Risa Ozaki;JPN
1147318582;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 6-7(4) 7-5;;800332007;DA;;Anastasiya Komardina;RUS;800158183;Q;;Olga Doroshina;RUS
1147318583;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 6-0;;800298817;DA;4;Sachia Vickery;USA;800388826;DA;;Shuyue Ma;CHN
1147318584;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;7-6(5) 6-3;;800283625;DA;7;Ekaterine Gorgodze;GEO;800311253;DA;;Haruka Kaji;JPN
1147318585;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 6-0;;800402342;WC;;Hong Yi Cody Wong;HKG;800276596;DA;;Hiroko Kuwata;JPN
1147318586;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-0 6-1;;800362895;Q;;Wushuang Zheng;CHN;800398816;WC;;Wing Kiu Jacqueline Lam;HKG
1147318587;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-1 6-2;;800286372;DA;2;Zarina Diyas;KAZ;800424780;DA;;Daria Lopatetska;UKR
1147318564;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-0 6-2;;800311256;DA;1;Lin Zhu;CHN;800413152;Q;;Mei Yamaguchi;JPN
1147318565;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-4 6-3;;800272994;DA;6;Reka Luca Jani;HUN;800437444;Q;;Sakura Hondo;JPN
1147318566;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-2 2-6 6-3;;800311558;DA;3;Barbora Krejcikova;CZE;800410405;Q;;Mai Hontama;JPN
1147318567;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;5-7 6-4 7-6(1);;800337472;DA;;Harmony Tan;FRA;800273813;DA;8;Nuria Parrizas-Diaz;ESP
1147318568;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;7-6(2) 7-5;;800332324;DA;;Xiaodi You;CHN;800311734;DA;;Fang Ying Xun;CHN
1147318569;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-3 6-1;;800298817;DA;4;Sachia Vickery;USA;800332007;DA;;Anastasiya Komardina;RUS
1147318570;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-1 6-4;;800283625;DA;7;Ekaterine Gorgodze;GEO;800402342;WC;;Hong Yi Cody Wong;HKG
1147318571;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-2 6-0;;800286372;DA;2;Zarina Diyas;KAZ;800362895;Q;;Wushuang Zheng;CHN
1147318560;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-2 7-5;;800311256;DA;1;Lin Zhu;CHN;800272994;DA;6;Reka Luca Jani;HUN
1147318561;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-3 6-2;;800337472;DA;;Harmony Tan;FRA;800311558;DA;3;Barbora Krejcikova;CZE
1147318562;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;1-6 6-1 6-1;;800298817;DA;4;Sachia Vickery;USA;800332324;DA;;Xiaodi You;CHN
1147318563;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-0 7-6(2);;800286372;DA;2;Zarina Diyas;KAZ;800283625;DA;7;Ekaterine Gorgodze;GEO
1147318558;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;4;M;6-3 5-7 6-3;;800311256;DA;1;Lin Zhu;CHN;800337472;DA;;Harmony Tan;FRA
1147318559;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;4;M;6-3 6-2;;800286372;DA;2;Zarina Diyas;KAZ;800298817;DA;4;Sachia Vickery;USA
1147318557;2019-12-30T00:00:00;1100180415;W25 Hong Kong;W25;Hard;Hong Kong, China;5;M;6-4 7-5;;800286372;DA;2;Zarina Diyas;KAZ;800311256;DA;1;Lin Zhu;CHN
1147379732;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-4 6-1;;800302470;DA;15;Ayaka Okuno;JPN;800402348;DA;;Venia Yeung;HKG
1147379734;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-0 6-0;;800348577;DA;9;Ying Zhang;CHN;800451780;DA;;Alicia Yue;HKG
1147379735;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-2;;800452102;DA;3;Sohyun Park;KOR;800295314;DA;;Nikita Uberoi;USA
1147379736;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;7-5 6-3;;800492423;DA;;Supapitch Kuearum;THA;800466142;DA;14;Funa Kozaki;JPN
1147379737;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-3;;800296040;DA;4;Mana Ayukawa;JPN;800477056;DA;;Jiayun Zhu;CHN
1147379738;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-4;;800335108;DA;11;Kanako Morisaki;JPN;800464214;DA;;Erika Matsuda;JPN
1147379739;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-4;;800399886;DA;5;Elena Malygina;EST;800747604;DA;;Justine Leong;HKG
1147379740;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-1;;800504636;DA;13;Anchisa Chanta;THA;800398821;DA;;Avril Look;HKG
1147379741;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 2-6 10-7;;800437444;DA;6;Sakura Hondo;JPN;800315566;DA;;Man Ying Maggie Ng;HKG
1147379742;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-0;;800388656;DA;10;Siqi Cao;CHN;800334501;DA;;Ho Ka Henrietta Wong;HKG
1147379743;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-0 6-2;;800158694;DA;7;Emily Fanning;NZL;800284381;DA;;Yan-Tung Ki;HKG
1147379744;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-3 6-1;;800413152;DA;12;Mei Yamaguchi;JPN;800534370;DA;;Mio Kozaki;JPN
1147379745;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-2 6-0;;800400825;DA;8;Zhibek Kulambayeva;KAZ;800398816;DA;;Wing Kiu Jacqueline Lam;HKG
1147379746;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;Q;6-1 6-2;;800399802;DA;16;Himari Sato;JPN;800244646;DA;;Ashmitha Easwaramurthi;IND
1147379723;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-0 6-1;;800158183;DA;1;Olga Doroshina;RUS;800302470;DA;15;Ayaka Okuno;JPN
1147379724;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-2 7-6(3);;800451891;DA;2;Moyuka Uchijima;JPN;800348577;DA;9;Ying Zhang;CHN
1147379725;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-3 2-6 12-10;;800492423;DA;;Supapitch Kuearum;THA;800452102;DA;3;Sohyun Park;KOR
1147379726;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;5-7 6-0 10-2;;800296040;DA;4;Mana Ayukawa;JPN;800335108;DA;11;Kanako Morisaki;JPN
1147379727;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;7-5 6-2;;800399886;DA;5;Elena Malygina;EST;800504636;DA;13;Anchisa Chanta;THA
1147379728;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;4-6 6-2 10-6;;800388656;DA;10;Siqi Cao;CHN;800437444;DA;6;Sakura Hondo;JPN
1147379729;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-0 6-4;;800413152;DA;12;Mei Yamaguchi;JPN;800158694;DA;7;Emily Fanning;NZL
1147379730;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;Q;6-2 6-2;;800399802;DA;16;Himari Sato;JPN;800400825;DA;8;Zhibek Kulambayeva;KAZ
1147379707;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 3-6 6-3;;800315563;DA;;Eudice Chong;HKG;800332324;DA;1;Xiaodi You;CHN
1147379708;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-1 6-3;;800415724;DA;;Momoko Kobori;JPN;800244065;WC;;Ling Zhang;HKG
1147379709;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-4 2-6 5-1 ret.;Retired;800284380;WC;;Ho Ching Wu;HKG;800158183;Q;;Olga Doroshina;RUS
1147379710;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;1-6 7-5 6-2;;800284289;DA;7;Akiko Omae;JPN;800399802;Q;;Himari Sato;JPN
1147379711;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;3-6 6-3 7-6(2);;800311734;DA;3;Fang Ying Xun;CHN;800410405;DA;;Mai Hontama;JPN
1147379712;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-4 6-1;;800311253;DA;;Haruka Kaji;JPN;800272958;DA;;Miyabi Inoue;JPN
1147379713;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;2-6 6-1 6-1;;800402342;WC;;Hong Yi Cody Wong;HKG;800362895;DA;;Wushuang Zheng;CHN
1147379714;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;7-5 2-0 ret.;Retired;800371254;DA;;Leonie Kung;SUI;800337472;DA;6;Harmony Tan;FRA
1147379715;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-2 6-2;;800292882;DA;8;Risa Ozaki;JPN;800316196;WC;;Kwan Yau Ng;HKG
1147379716;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-1 6-3;;800451891;Q;;Moyuka Uchijima;JPN;800155420;DA;;Michika Ozeki;JPN
1147379717;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 2-6 6-1;;800413152;Q;;Mei Yamaguchi;JPN;800388656;Q;;Siqi Cao;CHN
1147379718;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-2 6-2;;800330602;DA;4;Jana Fett;CRO;800399886;Q;;Elena Malygina;EST
1147379719;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-2 7-6(2);;800332007;DA;5;Anastasiya Komardina;RUS;800439388;DA;;YeXin Ma;CHN
1147379720;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;1-6 7-5 6-3;;800318254;DA;;Erina Hayashi;JPN;800366955;DA;;Sofya Lansere;RUS
1147379721;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-3 6-4;;800296040;Q;;Mana Ayukawa;JPN;800492423;Q;;Supapitch Kuearum;THA
1147379722;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;1;M;6-1 1-0 ret.;Retired;800201254;DA;;Junri Namigata;JPN;800295950;DA;2;Jovana Jovic;SRB
1147379699;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;7-6(10) 6-0;;800315563;DA;;Eudice Chong;HKG;800415724;DA;;Momoko Kobori;JPN
1147379700;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-4 6-1;;800284289;DA;7;Akiko Omae;JPN;800284380;WC;;Ho Ching Wu;HKG
1147379701;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;3-6 6-2 6-2;;800311734;DA;3;Fang Ying Xun;CHN;800311253;DA;;Haruka Kaji;JPN
1147379702;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-2 6-3;;800371254;DA;;Leonie Kung;SUI;800402342;WC;;Hong Yi Cody Wong;HKG
1147379703;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-4 6-2;;800451891;Q;;Moyuka Uchijima;JPN;800292882;DA;8;Risa Ozaki;JPN
1147379704;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-1 6-0;;800330602;DA;4;Jana Fett;CRO;800413152;Q;;Mei Yamaguchi;JPN
1147379705;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-2 6-2;;800332007;DA;5;Anastasiya Komardina;RUS;800318254;DA;;Erina Hayashi;JPN
1147379706;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;2;M;6-3 6-2;;800201254;DA;;Junri Namigata;JPN;800296040;Q;;Mana Ayukawa;JPN
1147379695;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-1 6-4;;800284289;DA;7;Akiko Omae;JPN;800315563;DA;;Eudice Chong;HKG
1147379696;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;2-6 6-2 6-3;;800311734;DA;3;Fang Ying Xun;CHN;800371254;DA;;Leonie Kung;SUI
1147379697;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-2 6-3;;800451891;Q;;Moyuka Uchijima;JPN;800330602;DA;4;Jana Fett;CRO
1147379698;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;3;M;6-3 6-1;;800332007;DA;5;Anastasiya Komardina;RUS;800201254;DA;;Junri Namigata;JPN
1147379693;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;4;M;6-0 3-6 6-3;;800311734;DA;3;Fang Ying Xun;CHN;800284289;DA;7;Akiko Omae;JPN
1147379694;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;4;M;6-2 3-6 6-2;;800332007;DA;5;Anastasiya Komardina;RUS;800451891;Q;;Moyuka Uchijima;JPN
1147379692;2020-01-06T00:00:00;1100180417;W25 Hong Kong;W25;Hard;Hong Kong, China;5;M;3-6 6-4 6-2;;800332007;DA;5;Anastasiya Komardina;RUS;800311734;DA;3;Fang Ying Xun;CHN
1147380864;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-7 6-0 10-6;;800406194;DA;;Amber Marshall;AUS;800509159;DA;;Olivia Symons;AUS
1147380865;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-4 7-5;;800327601;DA;;Katie Boulter;GBR;800488297;DA;;Laura Ashley;AUS
1147380868;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-1 6-1;;800445972;DA;;Grace Schumacher;AUS;800501122;DA;;Sasha Nelson;AUS
1147380869;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-1 6-0;;800409403;DA;;Ramu Ueda;JPN;800306885;DA;;Emily Burns;AUS
1147380872;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-2 6-0;;800401435;DA;;Ivana Popovic;AUS;800503295;DA;;Taylah Lawless;AUS
1147380873;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-0 6-4;;800295335;DA;;Abbie Myers;AUS;800411306;DA;;Diane Parry;FRA
1147380876;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-2 6-0;;800409960;DA;;Daniella Dimitrova;BUL;800471054;DA;;Zara Brankovic;AUS
1147380877;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-0 6-0;;800249047;DA;;Irina Hartman;USA;800327583;DA;;Alana Parnaby;AUS
1147380880;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-1 6-0;;800388226;DA;;Alexandra Bozovic;AUS;800491946;DA;;Isabella Bozicevic;AUS
1147380881;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-0 6-0;;800525536;DA;;Tamara Bajagic;AUS;800561321;DA;;Sarah Prescott;AUS
1147380884;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-1 6-0;;800332233;DA;;Noelleda Ah San;AUS;800366609;DA;;Andjela Reljic;AUS
1147380885;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;1;Q;6-1 6-2;;800399180;DA;;Gabriella Da Silva Fick;AUS;800325699;DA;;Rebecca Jones;AUS
1147380851;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-4 6-2;;800273813;DA;1;Nuria Parrizas-Diaz;ESP;800406194;DA;;Amber Marshall;AUS
1147380852;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-2 6-4;;800327601;DA;;Katie Boulter;GBR;800309592;DA;11;Kyoka Okamura;JPN
1147380853;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-0 6-0;;800253422;DA;2;Laura-Ioana Paar;ROU;800445972;DA;;Grace Schumacher;AUS
1147380854;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-1 6-0;;800409403;DA;;Ramu Ueda;JPN;800156750;DA;9;Gabriela Ce;BRA
1147380855;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-4 2-6 10-5;;800235757;DA;3;Samantha Murray Sharan;GBR;800401435;DA;;Ivana Popovic;AUS
1147380856;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;4-6 6-2 10-8;;800338259;DA;10;Eva Guerrero Alvarez;ESP;800295335;DA;;Abbie Myers;AUS
1147380857;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-4 6-4;;800249096;DA;4;Urszula Radwanska;POL;800409960;DA;;Daniella Dimitrova;BUL
1147380858;2020-01-06T00:00:00;1100180471;W25 Canberra (Bendigo);W25;Hard;Australia;2;Q;6-1 6-2;;800249047;DA;;Irina Hartman;USA;800312952;DA;7;Julia Grabher;AUT
